АВС/ DEF;От;До;Емкость;Оператор;Регион
301;4825100;4825299;200;ПАО "Ростелеком";р-н Хоринский|Республика Бурятия
301;4825600;4825699;100;ПАО "Ростелеком";р-н Хоринский|Республика Бурятия
301;4826100;4826249;150;ПАО "Ростелеком";р-н Хоринский|Республика Бурятия
301;4826600;4826699;100;ПАО "Ростелеком";р-н Хоринский|Республика Бурятия
301;4827110;4827159;50;ПАО "Ростелеком";р-н Хоринский|Республика Бурятия
301;4827300;4827399;100;ПАО "Ростелеком";р-н Хоринский|Республика Бурятия
301;4828400;4828599;200;ПАО "Ростелеком";р-н Хоринский|Республика Бурятия
301;4828610;4828659;50;ПАО "Ростелеком";р-н Хоринский|Республика Бурятия
301;4828666;4828669;4;ПАО "Ростелеком";р-н Хоринский|Республика Бурятия
301;4828700;4828749;50;ПАО "Ростелеком";р-н Хоринский|Республика Бурятия
301;4829200;4829359;160;ПАО "Ростелеком";р-н Хоринский|Республика Бурятия
301;4829410;4829459;50;ПАО "Ростелеком";р-н Хоринский|Республика Бурятия
301;4829610;4829659;50;ПАО "Ростелеком";р-н Хоринский|Республика Бурятия
301;4941000;4942278;1279;ПАО "Ростелеком";р-н Курумканский|Республика Бурятия
301;4943000;4943199;200;ПАО "Ростелеком";р-н Курумканский|Республика Бурятия
301;4991100;4991199;100;ПАО "Ростелеком";р-н Курумканский|Республика Бурятия
301;4991500;4991699;200;ПАО "Ростелеком";р-н Курумканский|Республика Бурятия
301;4992100;4992449;350;ПАО "Ростелеком";р-н Курумканский|Республика Бурятия
301;4992500;4992549;50;ПАО "Ростелеком";р-н Курумканский|Республика Бурятия
301;4992600;4992799;200;ПАО "Ростелеком";р-н Курумканский|Республика Бурятия
301;4993500;4993799;300;ПАО "Ростелеком";р-н Курумканский|Республика Бурятия
301;4995200;4995399;200;ПАО "Ростелеком";р-н Курумканский|Республика Бурятия
301;4996300;4996549;250;ПАО "Ростелеком";р-н Курумканский|Республика Бурятия
301;4997600;4997699;100;ПАО "Ростелеком";р-н Курумканский|Республика Бурятия
301;4998200;4998399;200;ПАО "Ростелеком";р-н Курумканский|Республика Бурятия
301;5051100;5051813;714;ПАО "Ростелеком";р-н Окинский|Республика Бурятия
301;5053100;5053299;200;ПАО "Ростелеком";р-н Окинский|Республика Бурятия
301;5056100;5056149;50;ПАО "Ростелеком";р-н Окинский|Республика Бурятия
301;5056200;5056301;102;ПАО "Ростелеком";р-н Окинский|Республика Бурятия
301;5056302;5056399;98;ОАО "КБ "Искра";р-н Окинский|Республика Бурятия
301;5341000;5342999;2000;ПАО "Ростелеком";р-н Баунтовский эвенкийский|Республика Бурятия
301;5353210;5353259;50;ПАО "Ростелеком";р-н Баунтовский эвенкийский|Республика Бурятия
301;5354100;5354199;100;ОАО "КБ "Искра";р-н Баунтовский|Республика Бурятия
301;5354200;5354349;150;ПАО "Ростелеком";р-н Баунтовский эвенкийский|Республика Бурятия
301;5354400;5354599;200;ПАО "Ростелеком";р-н Баунтовский эвенкийский|Республика Бурятия
301;5355000;5355599;600;ПАО "Ростелеком";р-н Баунтовский эвенкийский|Республика Бурятия
301;5356200;5356349;150;ПАО "Ростелеком";р-н Баунтовский эвенкийский|Республика Бурятия
301;5357100;5357199;100;ПАО "Ростелеком";р-н Баунтовский эвенкийский|Республика Бурятия
301;9901111;9901111;1;ПАО "Ростелеком";г. Улан-Удэ|Республика Бурятия
301;9902111;9902111;1;ПАО "Ростелеком";г. Улан-Удэ|Республика Бурятия
301;9903111;9903111;1;ПАО "Ростелеком";г. Улан-Удэ|Республика Бурятия
301;9904111;9904111;1;ПАО "Ростелеком";г. Улан-Удэ|Республика Бурятия
301;9909111;9909111;1;ПАО "Ростелеком";г. Улан-Удэ|Республика Бурятия
302;2200000;2219999;20000;ПАО "Ростелеком";г. Чита|Забайкальский край
302;2220000;2229999;10000;ОАО "РЖД";г. Чита|Забайкальский край
302;2230000;2239999;10000;ПАО "Ростелеком";г. Чита|Забайкальский край
302;2240000;2244999;5000;ОАО "РЖД";г. Чита|Забайкальский край
302;2245000;2245199;200;ООО "Стелла Коммьюникейшн";г. Чита|Забайкальский край
302;2245200;2245215;16;ПАО "Ростелеком";г. Чита|Забайкальский край
302;2245216;2245715;500;ПАО "Вымпел-Коммуникации";г. Чита|Забайкальский край
302;2245716;2245765;50;ООО "Диджитал Кантри Нэт";г. Чита|Забайкальский край
302;2250000;2269999;20000;ПАО "Ростелеком";г. Чита|Забайкальский край
302;2270000;2272499;2500;ПАО "Вымпел-Коммуникации";г. Чита|Забайкальский край
302;2280000;2283999;4000;ПАО "Ростелеком";г. Чита|Забайкальский край
302;2284000;2284499;500;АО "ЭР-Телеком Холдинг";г. Чита|Забайкальский край
302;2285000;2286999;2000;ПАО "Ростелеком";г. Чита|Забайкальский край
302;2287000;2287999;1000;ПАО "Вымпел-Коммуникации";г. Чита|Забайкальский край
302;2288800;2288879;80;ЗАО "Гамма Телеком";г. Чита|Забайкальский край
302;2288880;2288889;10;ООО "ТАКСТЕЛЕКОМ";г. Чита|Забайкальский край
302;2288890;2288899;10;ЗАО "Гамма Телеком";г. Чита|Забайкальский край
302;2300000;2309999;10000;ОАО "АСВТ";г. Чита|Забайкальский край
302;2310000;2341999;32000;ПАО "Ростелеком";г. Чита|Забайкальский край
